start_time,innode,inqueue,status,node_1_start,node_1_end,node_2_start,node_2_end,node_3_start,node_3_end,node_4_start,node_4_end,node_5_start,node_5_end,node_6_start,node_6_end
4941.505254589512,6,0,4,4943.148675912762,4944.319711877659,4945.278289580108,4946.108702605446,4946.108702605446,4948.254599559685,4949.106698955912,4951.005807611353,4951.005807611353,4951.224421906437,4951.224421906437,4951.679572304685
4945.5713297078855,3,0,3,4945.5713297078855,4945.763638363551,4946.108702605446,4947.136388436458,4948.254599559685,4948.344024900934,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4947.219743216528,6,0,4,4947.219743216528,4948.511019113892,4948.511019113892,4948.754539453142,4948.754539453142,4951.497436585932,4951.497436585932,4951.549478710378,4951.549478710378,4951.589331375024,4951.679572304685,4952.482295764328
4947.563002017062,6,0,4,4948.511019113892,4948.801905731776,4948.801905731776,4949.333591764997,4951.497436585932,4952.45095431357,4952.45095431357,4953.466495612651,4953.466495612651,4955.036688784178,4955.036688784178,4955.312326041388
4947.9377571617715,6,0,4,4948.801905731776,4948.816732307338,4949.333591764997,4952.843081037287,4952.843081037287,4952.962478441967,4953.466495612651,4954.424907952763,4955.036688784178,4956.151970956671,4956.151970956671,4957.1342300307615
4948.294071359003,0,0,3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4949.808800526628,6,0,4,4949.808800526628,4950.540054460326,4952.843081037287,4953.367947911937,4953.367947911937,4954.213027815599,4954.424907952763,4954.426322694154,4956.151970956671,4956.193607486108,4957.1342300307615,4957.619482142856
4949.842425788394,6,0,4,4950.540054460326,4951.335875284284,4953.367947911937,4954.045683583687,4954.213027815599,4955.310595707459,4955.310595707459,4955.467374584502,4956.193607486108,4956.304598823351,4957.619482142856,4958.063366834812
4951.182209175056,1,0,3,4951.335875284284,4952.17759957108,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4951.2258795965145,4,0,3,4952.17759957108,4954.855952328439,4954.855952328439,4955.142507332501,4955.310595707459,4955.359458240677,4955.467374584502,4956.138982334988,-1.0,-1.0,-1.0,-1.0
4951.826648104567,6,0,4,4954.855952328439,4955.740167706627,4955.740167706627,4957.401341315671,4957.401341315671,4959.740752616191,4959.740752616191,4960.4495690210615,4960.4495690210615,4961.558665289632,4961.558665289632,4962.287935010632
4952.699586169815,6,0,4,4955.740167706627,4956.069827623336,4957.401341315671,4957.658850774856,4959.740752616191,4960.740750559395,4960.740750559395,4962.609287961878,4962.609287961878,4962.7027981035135,4962.7027981035135,4963.058413431141
4953.11491054086,0,0,3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4953.3546342363215,0,0,3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4953.644561449456,0,0,3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4955.117668203526,6,0,4,4956.069827623336,4958.046926313801,4958.046926313801,4959.616893901876,4960.740750559395,4961.05285968635,4962.609287961878,4963.982743484067,4963.982743484067,4964.454787324087,4964.454787324087,4965.098258399838
4955.361412797315,0,0,3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4956.196891483883,6,0,4,4958.046926313801,4960.012260353074,4960.012260353074,4960.674591669326,4961.05285968635,4961.928308268111,4963.982743484067,4964.823266336537,4964.823266336537,4965.22145374715,4965.22145374715,4965.667730253819
4956.2345774369705,6,0,4,4960.012260353074,4960.154293026053,4960.674591669326,4965.041343645232,4965.041343645232,4965.357456206049,4965.357456206049,4966.212911085227,4966.212911085227,4966.770338640917,4966.770338640917,4967.914077561115
4957.470025862018,0,0,3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
